AdID,職位名稱,公司名稱,發布日期,職位詳情連結
HS26032874,0.5 個人照顧員 PCW,保良局 PO LEUNG KUK,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26032874/0-5-%E5%80%8B%E4%BA%BA%E7%85%A7%E9%A1%A7%E5%93%A1-PCW
HS26032873,宿舍管理員 (夜班),保良局 PO LEUNG KUK,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26032873/%E5%AE%BF%E8%88%8D%E7%AE%A1%E7%90%86%E5%93%A1-%E5%A4%9C%E7%8F%AD-
HS26032872,全職宿舍職工,保良局 PO LEUNG KUK,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26032872/%E5%85%A8%E8%81%B7%E5%AE%BF%E8%88%8D%E8%81%B7%E5%B7%A5
HS26032871,全職宿舍家長,保良局 PO LEUNG KUK,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26032871/%E5%85%A8%E8%81%B7%E5%AE%BF%E8%88%8D%E5%AE%B6%E9%95%B7
T226001724,Part-time G.C.S.E / G.C.A-Level Mathematics Teacher,ST. JOHN ENGLISH FOUNDATION LEARNING CENTRE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/T226001724/Part-time-G-C-S-E-G-C-A-Level-Mathematics-Teacher
T226001723,Part-time HKDSE Economic Course Teacher,ST. JOHN ENGLISH FOUNDATION LEARNING CENTRE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/T226001723/Part-time-HKDSE-Economic-Course-Teacher
T226001722,Part-time HKDSE Geography Course Teacher,ST. JOHN ENGLISH FOUNDATION LEARNING CENTRE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/T226001722/Part-time-HKDSE-Geography-Course-Teacher
T226001721,Full-time / Part-time HKDSE Chemistry Course Teacher,ST. JOHN ENGLISH FOUNDATION LEARNING CENTRE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/T226001721/Full-time-Part-time-HKDSE-Chemistry-Course-Teacher
HS26035872,技術支援統籌員 (26-27 學年),順德聯誼會伍冕端小學 SHUN TAK FRATERNAL ASSOCIATION WU MIEN TUEN PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035872/%E6%8A%80%E8%A1%93%E6%94%AF%E6%8F%B4%E7%B5%B1%E7%B1%8C%E5%93%A1-26-27-%E5%AD%B8%E5%B9%B4-
HS26035871,教學活動導師,順德聯誼會伍冕端小學 SHUN TAK FRATERNAL ASSOCIATION WU MIEN TUEN PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035871/%E6%95%99%E5%AD%B8%E6%B4%BB%E5%8B%95%E5%B0%8E%E5%B8%AB
HS26035862,社會工作員 ASWO 及 SWA 各一名,聖公會諸聖中學 S.K.H. ALL SAINTS MIDDLE SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035862/%E7%A4%BE%E6%9C%83%E5%B7%A5%E4%BD%9C%E5%93%A1-ASWO-%E5%8F%8A-SWA-%E5%90%84%E4%B8%80%E5%90%8D
HS26035861,會計文員 (ACO 職級),聖公會諸聖中學 S.K.H. ALL SAINTS MIDDLE SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035861/%E6%9C%83%E8%A8%88%E6%96%87%E5%93%A1-ACO-%E8%81%B7%E7%B4%9A-
HS26035852,Chinese History Teacher (Regular / Contract),保良局何蔭棠中學 PO LEUNG KUK CELINE HO YAM TONG COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035852/Chinese-History-Teacher-Regular-Contract-
HS26035851,Chemistry Teacher (Regular / Contract),保良局何蔭棠中學 PO LEUNG KUK CELINE HO YAM TONG COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035851/Chemistry-Teacher-Regular-Contract-
HS26035812,教師助理 (27/7/2026 到職),仁濟醫院董之英紀念中學 YAN CHAI HOSPITAL TUNG CHI YING MEMORIAL SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035812/%E6%95%99%E5%B8%AB%E5%8A%A9%E7%90%86-27-7-2026-%E5%88%B0%E8%81%B7-
HS26035811,學生事務助理 (26/5/2026 到職),仁濟醫院董之英紀念中學 YAN CHAI HOSPITAL TUNG CHI YING MEMORIAL SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035811/%E5%AD%B8%E7%94%9F%E4%BA%8B%E5%8B%99%E5%8A%A9%E7%90%86-26-5-2026-%E5%88%B0%E8%81%B7-
HS26035782,Mathematics Teacher (GM),德望學校 GOOD HOPE SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035782/Mathematics-Teacher-GM-
HS26035781,Native-speaking English Teacher (NET) / English Language Teacher (GM),德望學校 GOOD HOPE SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035781/Native-speaking-English-Teacher-NET-English-Language-Teacher-GM-
HS26035761,中史科學位教師 (2026-27 學年),聖安當女書院 ST. ANTONIUS GIRLS' COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035761/%E4%B8%AD%E5%8F%B2%E7%A7%91%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-2026-27-%E5%AD%B8%E5%B9%B4-
HS26035752,Native-speaking English Teaching Assistant (NTA) (2026-2027),Y.W.C.A. HIOE TJO YOENG COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035752/Native-speaking-English-Teaching-Assistant-NTA-2026-2027-
HS26035751,Native-speaking English Teacher (EDB NET Grant) (2026-2027),Y.W.C.A. HIOE TJO YOENG COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035751/Native-speaking-English-Teacher-EDB-NET-Grant-2026-2027-
HS26035742,合約 / 常額教師 APSM (中文科) (2026/2027 年度),聖公會馬鞍山主風小學 S.K.H. MA ON SHAN HOLY SPIRIT PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035742/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E6%95%99%E5%B8%AB-APSM-%E4%B8%AD%E6%96%87%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035741,合約 / 常額教師 APSM (英文科) (2026/2027 年度),聖公會馬鞍山主風小學 S.K.H. MA ON SHAN HOLY SPIRIT PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035741/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E6%95%99%E5%B8%AB-APSM-%E8%8B%B1%E6%96%87%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035721,合約 / 常額教師 (中、數、視藝、體),浸信宣道會呂明才小學 THE INCORPORATED MANAGEMENT COMMITTEE OF CONSERVATIVE BAPTIST LUI MING CHOI PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035721/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E6%95%99%E5%B8%AB-%E4%B8%AD%E3%80%81%E6%95%B8%E3%80%81%E8%A6%96%E8%97%9D%E3%80%81%E9%AB%94-
HS26035691,CES and CSD Teacher,DIOCESAN BOYS' SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035691/CES-and-CSD-Teacher
HS26035681,助理學校行政主任 (會計) / 學校會計主任,天主教新民書院 NEWMAN CATHOLIC COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035681/%E5%8A%A9%E7%90%86%E5%AD%B8%E6%A0%A1%E8%A1%8C%E6%94%BF%E4%B8%BB%E4%BB%BB-%E6%9C%83%E8%A8%88-%E5%AD%B8%E6%A0%A1%E6%9C%83%E8%A8%88%E4%B8%BB%E4%BB%BB
HS26035663,特殊教育支援教師 SENST (2026/2027 學年),荔枝角天主教小學 LAICHIKOK CATHOLIC PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035663/%E7%89%B9%E6%AE%8A%E6%95%99%E8%82%B2%E6%94%AF%E6%8F%B4%E6%95%99%E5%B8%AB-SENST-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26035662,學習支援助理教師 (全職合約) (2026/2027 學年),荔枝角天主教小學 LAICHIKOK CATHOLIC PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035662/%E5%AD%B8%E7%BF%92%E6%94%AF%E6%8F%B4%E5%8A%A9%E7%90%86%E6%95%99%E5%B8%AB-%E5%85%A8%E8%81%B7%E5%90%88%E7%B4%84-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26035661,常額 / 合約教師 (2026/2027 學年),荔枝角天主教小學 LAICHIKOK CATHOLIC PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035661/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26035654,教學助理 (26-27 學年),培僑中學 PUI KIU MIDDLE SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035654/%E6%95%99%E5%AD%B8%E5%8A%A9%E7%90%86-26-27-%E5%AD%B8%E5%B9%B4-
HS26035653,資訊科技教育助理 (26-27 學年),培僑中學 PUI KIU MIDDLE SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035653/%E8%B3%87%E8%A8%8A%E7%A7%91%E6%8A%80%E6%95%99%E8%82%B2%E5%8A%A9%E7%90%86-26-27-%E5%AD%B8%E5%B9%B4-
HS26035652,數學科學位老師 (26-27 學年),培僑中學 PUI KIU MIDDLE SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035652/%E6%95%B8%E5%AD%B8%E7%A7%91%E5%AD%B8%E4%BD%8D%E8%80%81%E5%B8%AB-26-27-%E5%AD%B8%E5%B9%B4-
HS26035651,中文科學位老師 (26-27 學年),培僑中學 PUI KIU MIDDLE SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035651/%E4%B8%AD%E6%96%87%E7%A7%91%E5%AD%B8%E4%BD%8D%E8%80%81%E5%B8%AB-26-27-%E5%AD%B8%E5%B9%B4-
HS26035633,IT Assistant / Technician,嘉諾撒聖心書院 SACRED HEART CANOSSIAN COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035633/IT-Assistant-Technician
HS26035632,Teacher-librarian and History Teacher (Staff Establishment / Contract),嘉諾撒聖心書院 SACRED HEART CANOSSIAN COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035632/Teacher-librarian-and-History-Teacher-Staff-Establishment-Contract-
HS26035631,"Citizenship, Economics & Society and Citizenship & Social Development Teacher (Staff Establishment / Contract)",嘉諾撒聖心書院 SACRED HEART CANOSSIAN COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035631/Citizenship-Economics-Society-and-Citizenship-Social-Development-Teacher-Staff-Establishment-Contract-
HS26035621,Pastoral Associate Teacher (Catholic),德愛中學 TAK OI SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035621/Pastoral-Associate-Teacher-Catholic-
HS26035603,Mathematics Teacher (able to teach CIT is preferred),大埔三育中學 TAI PO SAM YUK SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035603/Mathematics-Teacher-able-to-teach-CIT-is-preferred-
HS26035602,Biology Teacher,大埔三育中學 TAI PO SAM YUK SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035602/Biology-Teacher
HS26035601,"Business, Accounting and Financial Studies Teacher",大埔三育中學 TAI PO SAM YUK SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035601/Business-Accounting-and-Financial-Studies-Teacher
HS26035571,校本言語治療師,東華三院李東海小學 TUNG WAH GROUP OF HOSPITALS LEO TUNG-HAI LEE PPIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035571/%E6%A0%A1%E6%9C%AC%E8%A8%80%E8%AA%9E%E6%B2%BB%E7%99%82%E5%B8%AB
HS26035561,Contract Full-time School-based Native-speaking English Teacher (Under Native-speaking English Teacher (NET) Grant) (2026-2027),保良局馬錦明中學 PO LEUNG KUK MA KAM MING COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035561/Contract-Full-time-School-based-Native-speaking-English-Teacher-Under-Native-speaking-English-Teacher-NET-Grant-2026-2027-
HS26035541,全職駐校言語治療師,香港道教聯合會圓玄學院石圍角小學 HKTA THE YUEN YUEN INSTITUTE SHEK WAI KOK PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035541/%E5%85%A8%E8%81%B7%E9%A7%90%E6%A0%A1%E8%A8%80%E8%AA%9E%E6%B2%BB%E7%99%82%E5%B8%AB
HS26035531,駐校言語治療師 (全職),圓玄學院陳國超興德小學 THE YUEN YUEN INSTITUTE CHAN KWOK CHIU HING TAK PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035531/%E9%A7%90%E6%A0%A1%E8%A8%80%E8%AA%9E%E6%B2%BB%E7%99%82%E5%B8%AB-%E5%85%A8%E8%81%B7-
HS26035522,學校文員,民生書院小學 MUNSANG COLLEGE PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035522/%E5%AD%B8%E6%A0%A1%E6%96%87%E5%93%A1
HS26035521,學校行政助理主任,民生書院小學 MUNSANG COLLEGE PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035521/%E5%AD%B8%E6%A0%A1%E8%A1%8C%E6%94%BF%E5%8A%A9%E7%90%86%E4%B8%BB%E4%BB%BB
HS26035511,助理小學學位教師 (英文),培僑小學 PUI KIU PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035511/%E5%8A%A9%E7%90%86%E5%B0%8F%E5%AD%B8%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-%E8%8B%B1%E6%96%87-
HS26035501,學生輔導員 / 社工 ASWO (合約),東華三院邱金元中學 T.W.G.HS. YOW KAM YUEN COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035501/%E5%AD%B8%E7%94%9F%E8%BC%94%E5%B0%8E%E5%93%A1-%E7%A4%BE%E5%B7%A5-ASWO-%E5%90%88%E7%B4%84-
HS26035493,Full-time / Part-time Contract English Language Teaching Assistant (ELTA) (2026-2027),基督教香港信義會馬鞍山信義學校 THE ELCHK MA ON SHAN LUTHERAN PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035493/Full-time-Part-time-Contract-English-Language-Teaching-Assistant-ELTA-2026-2027-
HS26035492,助理教師 (2026-2027),基督教香港信義會馬鞍山信義學校 THE ELCHK MA ON SHAN LUTHERAN PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035492/%E5%8A%A9%E7%90%86%E6%95%99%E5%B8%AB-2026-2027-
HS26035491,常額 / 合約教師 (中文 / 體育科老師) (2026-2027),基督教香港信義會馬鞍山信義學校 THE ELCHK MA ON SHAN LUTHERAN PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035491/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB-%E4%B8%AD%E6%96%87-%E9%AB%94%E8%82%B2%E7%A7%91%E8%80%81%E5%B8%AB-2026-2027-
HS26035482,校工 (2025/26 年度),中華基督教會基朗中學 KEI LONG COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035482/%E6%A0%A1%E5%B7%A5-2025-26-%E5%B9%B4%E5%BA%A6-
HS26035481,校務處文書助理一名 (2025/26 年度),中華基督教會基朗中學 KEI LONG COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035481/%E6%A0%A1%E5%8B%99%E8%99%95%E6%96%87%E6%9B%B8%E5%8A%A9%E7%90%86%E4%B8%80%E5%90%8D-2025-26-%E5%B9%B4%E5%BA%A6-
HS26035471,英文科常額 / 合約教師,聖公會聖彼得小學 SKH ST PETER'S PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035471/%E8%8B%B1%E6%96%87%E7%A7%91%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB
HS26035461,1 year Contract Chinese Language GM Teacher,王肇枝中學大埔 WONG SHIU CHI SECONDARY SCHOOL (TAI PO) (),2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035461/1-year-Contract-Chinese-Language-GM-Teacher
HS26035442,Mathematics Teacher,香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035442/Mathematics-Teacher
HS26035441,English Teacher,香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035441/English-Teacher
HS26035413,Executive Assistant,元朗信義中學 YUEN LONG LUTHERAN SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035413/Executive-Assistant
HS26035412,Information & Communication Technology (ICT) Teacher (Junior and Senior Form) (Contract / Regular),元朗信義中學 YUEN LONG LUTHERAN SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035412/Information-Communication-Technology-ICT-Teacher-Junior-and-Senior-Form-Contract-Regular-
HS26035411,Chinese Language Teacher (Junior and Senior Form) (Contract / Regular),元朗信義中學 YUEN LONG LUTHERAN SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035411/Chinese-Language-Teacher-Junior-and-Senior-Form-Contract-Regular-
HS26035391,五星期日薪代課老師,中華傳道會李賢堯紀念中學 CNEC LEE I YAO MEMORIAL SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035391/%E4%BA%94%E6%98%9F%E6%9C%9F%E6%97%A5%E8%96%AA%E4%BB%A3%E8%AA%B2%E8%80%81%E5%B8%AB
HS26035384,化學科學位教師 (合約) (2026-2027),東華三院馮黃鳳亭中學 TUNG WAH GROUP OF HOSPITALS MRS.FUNG WONG FUNG TING COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035384/%E5%8C%96%E5%AD%B8%E7%A7%91%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-%E5%90%88%E7%B4%84-2026-2027-
HS26035383,體育科學位教師 (常額 / 合約) (2026-2027),東華三院馮黃鳳亭中學 TUNG WAH GROUP OF HOSPITALS MRS.FUNG WONG FUNG TING COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035383/%E9%AB%94%E8%82%B2%E7%A7%91%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-
HS26035382,數學科學位教師 (合約) (2026-2027),東華三院馮黃鳳亭中學 TUNG WAH GROUP OF HOSPITALS MRS.FUNG WONG FUNG TING COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035382/%E6%95%B8%E5%AD%B8%E7%A7%91%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-%E5%90%88%E7%B4%84-2026-2027-
HS26035381,英文科學位教師 (常額 / 合約) (2026-2027),東華三院馮黃鳳亭中學 TUNG WAH GROUP OF HOSPITALS MRS.FUNG WONG FUNG TING COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035381/%E8%8B%B1%E6%96%87%E7%A7%91%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-
HS26035242,學校行政主任 (合約),寶血女子中學 PRECIOUS BLOOD SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035242/%E5%AD%B8%E6%A0%A1%E8%A1%8C%E6%94%BF%E4%B8%BB%E4%BB%BB-%E5%90%88%E7%B4%84-
HS26035241,教學及行政助理 (合約 -資訊科技),寶血女子中學 PRECIOUS BLOOD SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035241/%E6%95%99%E5%AD%B8%E5%8F%8A%E8%A1%8C%E6%94%BF%E5%8A%A9%E7%90%86-%E5%90%88%E7%B4%84--%E8%B3%87%E8%A8%8A%E7%A7%91%E6%8A%80-
HS26035181,Recruit Native English Teacher,聖士提反堂幼稚園幼兒園 ST. STEPHEN'S CHURCH KINDERGARTEN & NURSERY ‧,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035181/Recruit-Native-English-Teacher
HS26035044,全職 / 兼職工友,嘉諾撒培德書院 PUI TAK CANOSSIAN COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035044/%E5%85%A8%E8%81%B7-%E5%85%BC%E8%81%B7%E5%B7%A5%E5%8F%8B
HS26035043,初中家政科合約教師 (2026-2027 學年),嘉諾撒培德書院 PUI TAK CANOSSIAN COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035043/%E5%88%9D%E4%B8%AD%E5%AE%B6%E6%94%BF%E7%A7%91%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26035042,數學及經濟科合約教師 (2026-2027 學年),嘉諾撒培德書院 PUI TAK CANOSSIAN COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035042/%E6%95%B8%E5%AD%B8%E5%8F%8A%E7%B6%93%E6%BF%9F%E7%A7%91%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26035041,數學科合約教師 (2026-2027 學年),嘉諾撒培德書院 PUI TAK CANOSSIAN COLLEGE,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26035041/%E6%95%B8%E5%AD%B8%E7%A7%91%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26034971,校工 (全職),基督教培恩小學 CHRISTIAN PUI YAN PRIMARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034971/%E6%A0%A1%E5%B7%A5-%E5%85%A8%E8%81%B7-
HS26034893,學生學習輔導員 SEN,香港中國婦女會馮堯敬紀念中學 THE HONG KONG CHINESE WOMEN'S CLUB FUNG YIU KING MEMORIAL SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034893/%E5%AD%B8%E7%94%9F%E5%AD%B8%E7%BF%92%E8%BC%94%E5%B0%8E%E5%93%A1-SEN
HS26034892,"中國語文、中國歷史 / 歷史 / 公民、經濟與社會科學位教師 (26_27_CHI,CH/H/CES_T)",香港中國婦女會馮堯敬紀念中學 THE HONG KONG CHINESE WOMEN'S CLUB FUNG YIU KING MEMORIAL SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034892/%E4%B8%AD%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E4%B8%AD%E5%9C%8B%E6%AD%B7%E5%8F%B2-%E6%AD%B7%E5%8F%B2-%E5%85%AC%E6%B0%91%E3%80%81%E7%B6%93%E6%BF%9F%E8%88%87%E7%A4%BE%E6%9C%83%E7%A7%91%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-26_27_CHI-CH-H-CES_T-
HS26034891,音樂及普通電腦科學位教師 (26_27_MUSIC&CL_T),香港中國婦女會馮堯敬紀念中學 THE HONG KONG CHINESE WOMEN'S CLUB FUNG YIU KING MEMORIAL SECONDARY SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034891/%E9%9F%B3%E6%A8%82%E5%8F%8A%E6%99%AE%E9%80%9A%E9%9B%BB%E8%85%A6%E7%A7%91%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-26_27_MUSIC-CL_T-
HS26034829,合約資訊科技統籌員 (九月入職),保良局陳百強伉儷青衣學校 PO LEUNG KUK MR & MRS CHAN PAK KEUNG TSING YI SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034829/%E5%90%88%E7%B4%84%E8%B3%87%E8%A8%8A%E7%A7%91%E6%8A%80%E7%B5%B1%E7%B1%8C%E5%93%A1-%E4%B9%9D%E6%9C%88%E5%85%A5%E8%81%B7-
HS26034828,一級或二級物理治療師 (全職或半職),保良局陳百強伉儷青衣學校 PO LEUNG KUK MR & MRS CHAN PAK KEUNG TSING YI SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034828/%E4%B8%80%E7%B4%9A%E6%88%96%E4%BA%8C%E7%B4%9A%E7%89%A9%E7%90%86%E6%B2%BB%E7%99%82%E5%B8%AB-%E5%85%A8%E8%81%B7%E6%88%96%E5%8D%8A%E8%81%B7-
HS26034827,一級職業治療師 (半職),保良局陳百強伉儷青衣學校 PO LEUNG KUK MR & MRS CHAN PAK KEUNG TSING YI SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034827/%E4%B8%80%E7%B4%9A%E8%81%B7%E6%A5%AD%E6%B2%BB%E7%99%82%E5%B8%AB-%E5%8D%8A%E8%81%B7-
HS26034826,全職或半職學校社工 ASWO / SSWA,保良局陳百強伉儷青衣學校 PO LEUNG KUK MR & MRS CHAN PAK KEUNG TSING YI SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034826/%E5%85%A8%E8%81%B7%E6%88%96%E5%8D%8A%E8%81%B7%E5%AD%B8%E6%A0%A1%E7%A4%BE%E5%B7%A5-ASWO-SSWA
HS26034825,合約常額教師助理,保良局陳百強伉儷青衣學校 PO LEUNG KUK MR & MRS CHAN PAK KEUNG TSING YI SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034825/%E5%90%88%E7%B4%84%E5%B8%B8%E9%A1%8D%E6%95%99%E5%B8%AB%E5%8A%A9%E7%90%86
HS26034824,合約助理教師 (九月入職),保良局陳百強伉儷青衣學校 PO LEUNG KUK MR & MRS CHAN PAK KEUNG TSING YI SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034824/%E5%90%88%E7%B4%84%E5%8A%A9%E7%90%86%E6%95%99%E5%B8%AB-%E4%B9%9D%E6%9C%88%E5%85%A5%E8%81%B7-
HS26034823,合約教師 (九月入職),保良局陳百強伉儷青衣學校 PO LEUNG KUK MR & MRS CHAN PAK KEUNG TSING YI SCHOOL,2026-05-07,https://jump.mingpao.com/job/detail/Jobs/2/HS26034823/%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB-%E4%B9%9D%E6%9C%88%E5%85%A5%E8%81%B7-
